y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27
27.28,0,1.9,0.44268,0.2073,15,10,13,17,28,34,64,41,0,0,0,0,4,5,6,0,6,2,1,6,0,0,0
29.38,35.9,120.6,0.21296,7.09616,35,37,2,3,9,11,28,30,0,0,0,0,7,0,41,18,0,1,25,17,100,97,21.47
23.75,54,101,0.51211,0.26676,19,20,8,9,3,4,8,10,0,0,2,0,1,3,0,6,100,75,77,73,0,1,12.84
15.31,73.3,99.3,0.039,0.61856,19,12,3,6,8,2,0,1,1,1,0,0,2,3,3,3,1,1,90,89,0,1,12.17
28.18,3.7,108.7,0.44563,2.01455,30,44,0,0,1,0,0,3,61,56,42,35,24,15,3,0,0,2,0,3,0,0,39.1
25.63,2.9,119.6,0.46887,0.90861,61,58,8,3,49,49,64,67,68,68,48,42,33,20,9,0,4,0,2,0,71,62,31.96
8.04,6.8,0,0.24287,1.70659,10,42,0,0,0,0,3,0,0,0,0,0,2,0,3,0,6,0,1,1,4,2,0
32.25,7.8,105.8,0.14784,1.81702,65,68,2,4,1,4,11,5,1,0,5,0,0,1,6,0,1,0,0,2,99,98,27.73
20.95,72.1,98.8,0.48567,0.2524,2,0,0,0,0,0,2,9,0,1,0,0,0,0,2,0,98,81,77,70,0,0,10.24
21.46,1.2,0,0.51293,0.36276,36,34,4,4,2,1,37,20,98,100,82,92,55,69,0,1,0,0,0,3,99,100,10.17
11.94,56.1,95,0.20813,0.14646,5,3,5,4,3,3,9,10,0,0,0,1,6,7,0,0,1,1,84,85,0,0,13.26
18.68,49.9,92.9,0.45212,0.31572,6,6,10,16,16,15,39,35,100,98,96,100,63,70,3,2,3,0,58,50,0,1,12.79
10.94,8.2,111.9,0.15277,0.54756,1,3,4,8,39,45,69,74,44,39,16,11,14,5,5,5,7,0,4,0,0,0,33.69
32.83,36.7,102.2,1.22883,0.45489,65,66,2,0,4,3,23,26,88,89,78,84,41,42,0,5,1,7,1,27,0,1,29.74
28.08,18.4,85.7,0.38667,0.4142,63,61,30,31,37,39,70,66,2,3,2,0,0,0,0,0,0,1,0,0,0,3,21.87
19.65,60.8,104.4,7.9275,0.57016,4,1,7,1,0,1,0,5,2,0,0,3,0,3,91,4,6,3,69,71,1,0,13.86
18.4,9.6,101.2,0.09242,0.77148,4,2,26,20,32,27,69,57,70,61,54,42,31,28,0,0,0,0,0,2,0,1,29.95
26.14,33.6,125.5,0.22927,8.28136,2,4,1,6,14,31,49,65,83,76,54,38,32,14,19,40,19,20,3,2,1,2,30.41
10.64,10.6,4.7,0.61459,1.013,21,2,0,2,0,1,1,0,4,0,0,0,1,0,5,0,1,5,0,0,1,3,0
14.88,78.3,87.1,0.27122,0.07974,21,18,17,16,12,13,9,11,0,0,2,0,5,0,3,3,95,74,53,58,3,1,11.6
23.08,57.6,102,0.62363,0.3818,12,8,2,1,2,2,7,4,0,1,0,0,0,0,94,72,1,0,78,62,96,100,9.55
32.12,37.7,105.7,0.08352,7.47334,29,41,3,5,9,12,26,36,0,0,0,1,1,0,41,20,0,0,27,18,97,98,13.54
14.48,78.3,96.1,0.05154,0.48555,4,3,0,0,2,0,9,9,1,2,3,1,4,0,0,73,2,2,58,69,0,0,12.81
24.57,66.3,104.9,0.59748,0.67092,22,28,11,10,1,0,0,3,100,100,100,100,98,93,0,5,99,85,34,52,100,100,23.43
18.78,79.6,101.2,0.3776,1.89069,7,0,0,3,4,0,6,0,0,0,0,1,1,4,95,94,0,0,88,96,100,100,3.92
25.35,43,105.4,0.33564,0.81228,14,19,10,4,6,6,14,11,0,1,0,0,1,5,1,2,93,71,70,77,0,0,3.35
18.81,7.8,118.7,0.41201,0.42094,52,49,10,6,33,31,66,59,48,51,23,19,8,6,85,100,11,40,5,2,2,0,28.32
27.74,5.9,116.1,0.45209,0.4816,58,62,3,0,48,50,64,68,60,64,49,42,27,20,8,0,0,0,0,3,70,64,30.75
24.59,52,110.5,0.17071,0.02912,0,1,5,0,0,1,4,0,94,92,49,65,22,37,0,0,5,1,21,21,97,93,20.59
19.35,67.5,104.2,0.45402,1.51715,0,0,6,0,0,4,11,7,1,0,0,1,0,1,96,70,3,4,85,87,1,1,16.57
30.82,21.6,97.6,0.40435,0.90482,56,62,7,0,22,7,40,24,68,72,44,35,26,19,1,0,2,2,57,4,0,1,10.17
26.18,7.8,113.9,0.19856,0.39806,65,62,2,4,0,2,45,50,83,92,45,49,20,19,17,0,0,3,0,0,4,5,16
29.29,15.3,143.4,1.02679,0.95193,11,21,2,4,3,0,26,15,82,87,73,75,30,28,0,5,3,1,4,0,95,90,20.15
20.64,50.1,114.3,0.30984,0.35145,4,10,0,0,8,1,14,8,4,0,3,4,2,6,74,0,2,1,64,64,95,95,15.29
21.76,37.3,107.7,0.40279,0.13344,1,5,0,6,0,7,14,27,0,0,0,1,0,4,0,1,2,2,3,1,2,2,16.92
15.25,25.1,122.4,0.37689,1.26923,0,1,1,3,3,1,0,0,0,0,0,0,1,1,63,45,29,22,1,0,0,2,13.96
20.57,6.3,95.1,0.49835,0.05896,0,0,5,4,0,0,1,1,95,100,80,88,52,67,0,0,0,1,0,0,1,1,21.15
16.31,83.5,101.8,0.44107,0.27013,5,2,8,2,1,1,13,8,4,2,0,0,1,6,98,87,4,0,83,84,0,0,13.78
24.75,66.5,90.2,0.76042,0.88043,3,2,3,4,1,9,6,3,98,99,98,98,83,88,85,49,0,3,36,41,0,1,21.79
19.84,4.7,128.7,0.27575,0.12225,16,16,5,10,30,50,44,66,52,44,27,9,11,8,10,32,26,16,0,1,69,53,39.98
25.45,7,97.6,0.72099,0.28429,4,0,22,11,4,1,3,0,72,71,55,51,32,30,0,4,3,0,11,6,93,93,37.82
35,20.9,103.2,0.49022,0.71997,86,74,11,11,2,0,0,1,91,97,94,91,55,66,0,5,0,21,5,3,1,0,27.03
14.46,47.9,100.2,0.28267,0.20877,4,5,3,2,0,2,10,8,1,0,1,0,0,1,71,0,0,0,66,69,99,99,6.32
22.68,65.5,109.6,0.25708,0.27353,9,6,4,1,1,0,2,10,1,4,0,0,0,0,100,80,0,1,78,81,100,100,20.26
13.89,93.9,102.1,0.10727,0.25765,3,6,1,3,2,0,3,4,5,1,0,1,3,0,98,83,3,0,87,87,0,0,14.2
22.84,0,121.5,0.46553,0.15323,56,59,1,1,48,49,63,67,67,67,49,39,25,19,7,1,3,0,0,0,70,62,33.23
25.21,0,63.9,0.76845,0.40972,75,75,47,55,32,47,51,51,0,0,0,0,1,0,1,0,0,0,0,2,94,93,39.88
35,27.6,124.3,0.14564,0.07579,33,34,4,3,0,2,0,1,75,82,47,63,34,38,1,7,35,7,1,0,93,95,31.18
35,23,108,0.45011,0.29363,28,32,10,13,21,14,22,23,95,95,89,91,42,57,22,2,5,12,4,6,1,0,20.15
18.53,69.2,91.5,0.20685,0.84778,5,17,1,6,9,3,7,6,99,98,99,99,92,97,2,2,5,4,0,5,0,0,15.55
25.42,27.2,103.1,0.30993,0.90523,20,20,11,11,36,37,58,63,83,76,57,45,29,26,70,56,41,37,28,10,0,3,20.25
31.49,63.1,108.7,0.2282,0.45557,4,9,11,3,6,4,23,13,97,95,100,100,76,83,0,0,0,4,49,58,97,100,14.21
25.74,44.1,99.1,0.57009,0.60757,32,31,0,1,3,1,32,30,95,92,82,79,60,69,61,54,32,26,36,8,98,96,25.98
23.11,19.6,112.8,0.40051,1.16942,53,50,10,13,11,21,7,0,68,78,36,39,24,26,0,1,52,1,8,9,2,0,24.78
11.85,23.2,104.7,0.19442,1.87463,0,1,7,1,3,0,0,0,3,1,1,0,3,6,0,0,0,0,4,0,0,0,26.74
10.31,3.5,102.6,0.57029,0.53215,1,4,5,0,1,0,0,1,96,95,67,87,13,21,6,0,0,0,0,0,1,0,28.15
22.57,88.3,109.9,4.47791,1.18777,11,13,0,1,2,2,9,4,0,0,0,0,1,3,5,2,100,95,75,80,100,98,13.55
23.86,66,99.3,2.82631,0.28973,9,6,0,2,0,4,20,11,5,1,3,3,0,0,1,3,6,0,74,84,0,0,14.32
20.57,90.1,107.8,0.74637,0.78409,0,24,5,0,5,2,4,10,1,0,0,0,0,0,2,1,0,1,0,1,4,4,16.38
29.32,136.7,96.4,0.38433,0.21852,6,7,0,2,3,5,7,9,2,1,0,0,2,5,0,0,1,6,71,64,100,100,3.18
23.7,9.5,102.6,1.0164,0.36911,0,1,0,4,3,0,2,0,94,99,81,84,55,66,0,0,1,2,0,2,2,2,26.55
19.14,0,0.5,0.55212,0.58999,3,1,16,15,2,4,11,20,67,79,47,49,30,33,4,4,0,2,2,3,92,98,4.2
26.02,41.1,120.6,0.19618,0.32181,0,3,0,0,1,5,0,0,94,94,69,78,44,57,51,0,0,2,28,27,0,2,24.27
34.78,14.7,100,0.40622,1.23677,78,77,16,9,2,1,1,1,92,96,92,90,57,67,0,0,0,23,0,0,5,0,30.43
6.54,11.3,0,0.22461,0.82447,9,8,5,3,7,11,20,20,1,0,4,1,1,0,5,0,2,0,0,1,4,0,0
23.1,12.3,100,0.58811,0.48343,49,42,16,16,0,5,84,88,78,82,30,24,36,27,3,4,0,1,0,0,1,1,46.89
27.35,5.3,0,0.12939,0.22291,13,11,17,16,28,35,64,41,0,0,0,0,3,6,2,0,2,2,5,0,0,0,0
15.85,63.6,104.6,0.70687,0.13809,3,0,1,0,4,3,16,25,0,1,0,2,5,0,5,1,5,0,77,89,0,3,5.24
27.46,7.9,121.7,1.13607,0.30382,55,54,9,10,37,30,67,58,45,52,29,18,4,7,80,97,13,43,2,4,0,0,35.36
19.11,12.6,85,0.09819,0.57816,3,3,0,0,1,0,1,3,68,76,65,59,57,47,1,0,0,2,0,1,86,73,44.48
10.55,9.4,119.5,0.15765,0.88674,0,0,4,0,0,0,1,1,27,27,19,17,14,5,1,4,0,6,3,1,1,4,38.19
19.4,67.1,100.3,1.23397,0.93449,4,3,1,4,2,1,15,20,0,0,2,0,1,0,1,2,2,4,76,82,0,0,8.96
27.83,6.8,113.3,1.02264,0.75716,13,10,18,16,19,10,48,36,83,95,41,58,18,31,31,1,0,0,0,3,99,94,20.16
11.89,0,112.5,0.35609,1.3112,19,8,5,1,6,0,23,19,0,2,0,5,3,2,0,3,0,0,2,1,0,0,10.44
13.19,31.4,121.7,0.40211,1.33273,5,6,0,0,0,0,1,4,100,99,100,100,100,100,92,0,0,5,3,1,0,0,18.92
11.34,86.8,91.2,0.11851,0.3399,4,4,2,2,0,3,6,8,0,0,0,0,7,0,100,89,3,75,82,82,2,1,15.07
19.15,86.6,105.2,0.39328,0.28416,5,2,4,3,3,4,11,5,0,0,0,0,0,1,100,81,3,4,85,87,0,1,11.69
19.79,62.4,118.1,1.94652,0.64814,0,6,0,2,6,1,2,5,0,0,2,2,4,5,99,81,2,0,83,83,0,0,3.32
25.86,5.2,102.4,0.73656,0.5867,11,9,19,12,23,15,46,39,81,91,38,56,16,26,36,0,0,7,2,6,99,96,23.09
21.05,19.7,90.8,0.53451,1.07964,1,6,7,8,0,2,20,13,100,94,92,91,38,43,1,0,0,0,0,4,100,96,15.25
12.72,70.2,102.4,0.47362,0.15915,10,6,2,3,2,1,6,2,0,0,0,0,0,2,96,77,1,6,82,84,0,0,12.99
29.12,20.5,116.8,0.34041,0.90945,8,6,1,1,6,4,16,13,0,0,1,0,2,6,0,1,3,1,3,0,0,2,26.52
19.02,59.5,97.5,2.76714,0.33031,5,2,3,2,6,7,13,19,0,0,5,1,0,0,1,6,95,83,83,80,2,0,7.17
35,19.7,91.7,0.09042,0.54665,96,96,13,19,28,34,46,69,71,58,56,43,38,23,0,0,4,0,0,6,3,1,25.21
28.84,45.2,72.9,0.7525,0.65115,60,60,34,28,41,36,70,66,0,0,1,0,5,4,2,0,4,4,1,0,0,0,29.53
25.1,3.2,114.1,2.19226,1.05024,1,5,1,0,0,0,0,0,50,58,32,37,18,20,3,0,1,0,0,5,0,1,23.27
26.62,26.9,105.4,0.34155,2.60996,3,0,2,0,7,9,33,21,98,97,88,89,60,56,75,82,63,66,52,45,100,100,15.3
11.5,0,0,0.13015,0.63663,15,6,1,2,0,0,0,5,1,0,0,0,5,5,3,1,5,1,2,3,0,0,0
19.45,27.7,108.1,0.27236,1.39654,27,33,4,12,29,33,41,48,89,83,54,57,35,34,0,1,4,2,1,0,1,1,26.14
19.84,63.8,107.4,0.19317,5.16824,32,33,0,5,4,0,22,6,2,0,0,0,1,6,69,43,0,1,3,40,100,99,15.6
19.24,55.8,133.4,1.07898,0.46391,2,1,0,0,3,4,1,3,0,3,3,0,2,6,100,76,4,5,86,83,0,0,8.94
19.82,3.3,0,0.57107,0.72281,0,4,12,16,3,4,11,19,64,77,49,55,31,36,1,0,3,1,7,3,94,97,0
17.39,18.9,97.8,0.22469,1.9168,2,2,4,3,0,2,0,3,1,0,0,0,4,3,1,1,0,0,0,0,1,0,32.37
20.55,65.6,98.8,0.82853,0.72938,7,6,5,8,12,8,23,17,84,94,79,86,47,66,41,28,24,13,20,15,3,3,22.18
21.56,123,92.1,0.53322,1.55395,14,14,0,0,3,5,14,7,2,1,0,0,3,0,96,70,6,70,78,82,1,0,17.71
35,55.1,87.8,0.75887,0.45078,52,52,12,13,11,11,14,4,97,98,95,100,67,83,4,1,1,58,2,53,4,0,8.74
25.6,32.1,107.3,0.02134,0.28082,2,1,0,3,3,0,0,0,97,98,71,82,37,57,52,0,0,4,31,29,1,0,16.31
35,13.6,73.2,0.27426,0.30963,62,64,32,37,35,35,60,50,66,63,49,52,34,28,4,7,3,2,0,3,72,76,28.43
29.98,13.6,0,0.63342,0.47727,15,11,16,21,31,37,61,38,0,4,2,0,0,0,2,1,2,2,1,3,1,1,0
27.61,37.3,102.9,0.28444,1.20347,64,64,0,2,0,2,22,22,96,91,80,81,43,41,0,5,0,0,0,23,0,1,28.43
21.78,69,99.3,0.1625,1.27931,2,6,2,4,0,2,2,9,0,5,0,1,0,1,100,82,1,0,89,87,1,0,8.05
12.95,43.3,112.9,0.59756,1.09816,1,5,9,6,8,8,7,5,0,1,4,0,0,2,65,42,0,0,59,47,0,0,15.95
29.26,69.1,106.1,8.14993,0.66561,51,49,2,3,7,4,3,7,0,0,0,0,0,1,63,19,0,0,54,14,0,0,19.48
11.72,27,105.5,0.54205,0.79711,6,7,13,10,7,7,6,3,4,5,0,3,0,0,67,45,0,1,58,44,0,0,11.98
25.52,19.5,98.9,0.35637,0.96638,89,90,0,6,21,21,48,38,83,83,46,47,15,19,3,1,3,2,0,0,2,1,19.42
35,45.7,92.1,5.22843,0.87614,27,24,5,3,6,10,13,10,94,98,95,100,85,90,4,3,0,0,59,55,97,100,3.59
25.67,2.6,134.1,0.94659,0.37523,0,0,4,4,18,20,64,76,46,54,22,22,17,16,0,0,0,4,0,2,0,2,26.76
33.91,44.1,84.8,0.59945,0.79751,56,61,19,21,27,28,50,49,99,94,82,87,49,62,1,1,2,0,60,43,99,97,16.43
10.27,0,4.3,0.30285,0.88235,8,3,4,9,5,10,25,18,0,1,1,5,3,3,1,1,1,1,5,3,1,5,0
24.18,13.6,116.6,0.39786,0.1858,31,39,1,4,1,1,3,0,64,54,38,34,24,15,0,3,2,1,5,6,0,0,38.72
28.94,12.1,81.5,0.56963,0.30054,90,84,31,21,2,2,7,0,46,50,27,27,17,16,29,61,35,31,11,12,0,1,37.3
11.98,0,2,0.13668,0.72349,21,1,1,1,20,17,30,35,0,2,0,2,0,2,4,6,0,0,2,0,0,0,0
14.72,85.6,101.2,0.48709,1.24787,6,4,1,1,1,3,8,10,0,0,0,5,2,2,99,82,2,1,81,88,1,0,5.91
20.82,0,21.9,0.36954,0.97705,5,0,0,0,6,0,4,2,0,0,4,4,2,1,2,5,3,1,2,1,2,0,39.67
11.4,1.1,119.3,0.06515,0.61003,0,0,0,7,0,0,0,2,24,20,19,17,21,7,3,2,0,0,1,0,0,4,31.47
19.27,19.3,91.8,0.47671,0.91324,13,11,5,4,19,21,28,20,94,97,96,97,79,86,0,2,2,0,0,0,0,0,12.4
35,0,125,0.21144,1.37222,57,59,3,0,17,10,38,32,68,92,37,51,27,41,13,0,0,5,0,1,0,0,24.17
24.49,76.2,93,0.40539,0.15429,14,16,11,8,19,13,34,20,1,0,0,0,1,1,0,0,6,1,0,1,0,1,25.17
16.91,0,92.4,0.13717,0.19221,0,3,0,0,1,5,0,2,71,67,66,59,63,40,2,0,0,0,3,0,83,67,34.48
27.62,0,118.1,0.72333,0.479,53,48,8,8,37,33,71,62,47,50,27,19,2,4,78,95,3,44,2,2,0,0,33.95
26.05,67.7,104.8,0.43236,1.03445,21,24,17,10,1,0,4,1,100,100,100,100,96,100,0,0,100,81,40,52,97,99,31.38
24.23,12.1,94.7,0.71397,0.784,53,65,15,30,48,59,66,76,52,34,34,19,21,13,0,3,3,0,6,3,74,42,33.65
25.03,21.8,112.5,0.23303,1.27694,53,47,8,4,10,13,31,26,77,83,63,70,48,57,0,3,0,1,3,2,83,85,25.81
27.45,89.5,111.4,0.08248,0.63958,0,6,2,0,0,1,18,8,86,95,69,75,46,57,75,71,45,55,51,34,97,100,18.19
22.34,29.1,91,0.59647,0.80109,10,10,1,1,25,19,26,21,100,97,94,97,82,87,3,0,5,0,0,3,1,1,9.53
35,57.1,96.3,0.52421,0.50378,52,51,5,7,8,6,19,0,96,97,95,99,69,80,0,3,0,53,0,51,0,0,7.88
14.06,77.1,99.1,0.35076,0.10722,3,4,2,0,4,3,13,11,0,0,1,0,2,1,100,83,2,2,86,86,1,0,0.74
30.19,66.1,98.8,7.89715,0.45142,51,44,1,2,3,4,6,6,0,0,0,0,1,2,63,18,0,0,50,10,0,0,17.86
25.45,40.3,120.9,0.96507,0.21519,0,2,4,1,3,0,1,1,95,97,68,80,40,54,48,0,0,0,28,21,1,3,21.15
15.66,76.9,105.9,0.28816,0.24281,4,2,1,0,0,0,3,8,0,0,0,2,5,0,3,2,2,4,84,80,2,0,2.92
14.79,13.1,92.7,0.41956,0.68317,9,12,10,4,17,13,20,23,0,1,0,2,1,0,6,0,5,0,2,2,0,0,20.02
29.69,36.2,95.2,0.14461,1.25892,19,23,2,6,3,0,19,15,1,0,0,1,0,0,1,0,0,1,51,52,99,97,11.31
22.34,82.7,103.9,4.96528,1.15788,9,9,1,0,1,1,4,6,1,0,0,0,3,4,3,0,99,95,80,79,95,100,11.21
21.96,67.4,106.6,0.13919,0.67731,9,9,5,2,4,0,15,16,99,95,98,100,68,81,0,2,1,78,64,64,0,0,10.99
17.14,66.1,104.7,0.50509,0.32421,6,5,2,0,3,2,1,6,0,0,4,0,5,0,95,76,0,0,84,91,0,0,1.1
15.57,11.7,99.8,0.33778,0.40994,1,0,2,1,2,5,4,0,77,81,65,65,42,40,55,42,1,2,0,0,88,92,29.94
24.88,40.9,98.1,0.38801,1.09298,1,2,0,0,17,12,46,35,2,0,1,2,3,4,3,0,0,1,57,60,97,93,19.83
15.02,62.9,105.2,0.03715,1.39639,4,4,4,4,15,12,22,20,95,98,87,96,60,74,47,5,4,2,0,0,99,99,27.82
12.46,4.4,101.6,0.33838,0.05061,0,4,1,4,6,1,1,6,0,3,0,3,3,3,6,0,5,2,1,0,1,0,5.92
15.86,47.4,89.7,0.51966,0.57037,1,5,1,0,2,7,12,14,0,3,0,0,4,4,76,0,3,6,69,63,100,100,7.56
17.08,0,104,0.20108,0.38284,5,0,7,4,4,1,0,4,42,44,26,22,18,14,30,22,0,0,6,2,92,90,37.76
13.96,0,8.5,0.15568,1.65227,13,3,0,1,3,5,5,0,2,0,3,5,1,1,4,1,0,0,1,0,0,0,4.64
35,24.9,117.1,0.21237,0.02334,18,21,3,10,29,44,49,67,48,44,25,11,18,5,11,35,29,10,0,1,66,56,27.54
15.33,85.8,94.7,0.86275,0.24464,6,3,1,0,0,7,6,4,0,0,1,0,1,1,98,73,2,7,84,84,0,1,11.21
27.12,28.2,101.6,0.47201,0.91716,9,10,2,6,6,6,27,18,1,1,2,4,5,0,0,0,88,79,0,1,100,100,12.9
35,21.7,113.4,0.2461,0.60309,60,60,4,4,21,15,43,29,69,94,30,59,24,38,19,1,0,3,4,0,1,3,28.2
16.36,76.4,103.1,0.62349,0.15531,4,13,3,5,2,4,2,0,0,0,0,4,0,0,97,80,3,0,84,89,3,1,9.01
34.68,63.9,110.9,4.76757,1.83615,51,52,0,2,5,7,25,32,3,1,0,0,0,1,70,35,2,4,0,34,0,0,15.23
34.24,21.7,133.7,0.4467,0.03286,12,16,9,6,26,48,46,62,53,48,23,11,15,6,9,35,22,12,0,0,71,47,30.69
28.37,45.5,104.9,0.34065,0.32197,64,69,0,4,4,5,26,25,94,92,80,82,39,44,4,2,0,3,0,23,2,4,32.72
35,0,72.1,0.53003,3.15887,74,83,63,69,46,63,58,72,29,16,17,8,15,6,0,0,2,0,1,0,48,49,38.73
15.12,56.7,103.6,0.08893,1.38184,6,2,1,2,1,3,0,5,98,96,93,90,67,68,82,85,5,4,79,79,100,99,16.37
17.95,10,101.1,0.26367,0.09256,14,13,0,0,11,6,27,31,65,70,44,52,12,9,0,5,3,1,2,1,92,89,17.07
27.69,0,80.6,0.33772,0.17708,55,62,34,43,54,59,74,77,49,41,35,20,25,15,0,0,0,7,0,0,58,44,40.33
11.85,15,107.4,0.14362,0.77475,3,1,0,3,0,2,1,0,0,3,2,1,0,5,80,1,0,2,57,49,1,0,10.54
13.65,52.9,91.9,0.15554,0.21925,15,19,8,5,5,4,12,13,1,0,2,0,0,0,3,0,94,63,68,75,0,1,16.37
35,0.6,90.2,0.73184,0.25326,84,89,19,36,58,73,71,92,28,25,14,10,12,5,17,51,5,0,2,1,0,0,47.2
16.57,83.9,101.5,0.48968,1.5309,0,4,0,4,0,1,7,3,100,97,95,100,92,94,1,3,0,1,78,76,100,98,8.41
16.22,84.2,105.8,0.49603,2.10951,7,8,0,4,3,0,5,2,1,1,1,3,2,4,93,60,0,0,81,78,0,4,9.33
35,62.2,102.9,5.36448,0.14056,23,26,2,4,4,8,12,10,98,100,92,99,84,90,1,6,2,1,55,55,100,99,6.78
30.98,33.3,125.7,0.05693,7.09718,34,39,1,7,10,16,24,30,1,0,0,1,4,5,32,16,2,0,27,18,98,99,16.76
9.41,51.3,108,0.21636,0.84412,6,2,3,6,13,12,22,16,100,99,94,100,84,87,1,1,1,0,4,0,1,3,12.58
13.32,32.3,104.7,0.58749,1.2238,0,0,1,0,0,1,5,4,99,98,82,85,51,62,0,0,55,54,85,79,98,100,11.09
18.88,8.3,0,0.30989,1.28459,40,34,5,5,6,0,30,21,100,99,79,94,49,74,2,0,5,4,5,0,98,97,4.31
20.33,88.6,104,4.7679,1.2545,11,10,1,5,4,2,4,3,0,0,0,0,1,6,1,1,100,93,77,79,99,99,7.15
13.81,86.5,100.5,0.65283,8.37117,0,4,3,5,2,2,6,8,0,0,0,0,0,0,96,83,6,4,93,84,0,5,6.88
35,11.1,85.8,0.56087,0.34802,60,62,32,35,38,39,52,54,64,64,47,54,34,33,1,3,0,0,0,6,69,76,35.01
15.75,59.6,92,0.34715,0.2495,14,19,11,3,5,10,12,11,0,2,0,0,0,1,0,3,93,62,70,75,1,1,11.3
28.03,56.8,96.6,0.08809,1.11168,24,27,11,12,14,18,40,31,93,97,74,86,57,74,67,55,35,23,36,20,99,100,14.9
12.96,55.2,113.7,0.07192,0.7322,8,6,6,4,9,2,23,23,89,95,73,85,48,67,46,25,22,13,20,11,0,0,25.04
22.98,56,108.2,0.27569,0.77994,12,10,3,0,2,4,30,23,96,100,98,99,90,90,37,1,36,36,3,1,98,100,35.01
23.71,60.5,102.2,0.39644,0.71412,24,26,12,11,0,0,0,1,100,100,100,98,96,95,1,4,98,81,36,53,97,100,13.88
21.65,17.6,90.8,0.57883,1.04502,7,11,2,0,19,24,24,20,98,97,100,98,86,83,0,3,1,1,3,2,2,0,13.47
15.71,61.2,107,0.65621,0.09817,2,0,0,6,1,1,18,21,0,2,0,0,1,1,5,0,3,2,77,84,0,1,12.6
9.33,2.8,0,0.17291,0.24327,50,52,3,2,0,0,4,1,96,100,97,95,85,78,5,7,1,1,45,40,0,5,0
16.92,7.3,0,0.14975,0.36361,36,35,0,3,4,6,31,15,100,97,79,88,56,73,1,4,1,3,4,0,99,98,3.45
14.49,77.7,101.8,0.71031,0.6377,1,3,0,2,5,6,13,11,2,0,2,5,0,0,97,80,0,1,81,87,1,0,7.09
18.96,94.5,96.5,0.50567,0.03758,7,4,12,10,5,4,7,9,97,100,100,99,100,99,0,0,0,2,77,61,0,0,12.76
35,12.2,87.8,7.21452,1.11439,25,24,7,7,6,10,22,14,99,95,91,95,54,46,0,1,4,58,74,38,0,0,23.61
19.3,13.3,111.1,0.18424,1.02552,32,31,12,10,30,32,45,48,87,80,54,53,35,36,3,2,4,6,0,0,0,2,33.75
28.76,7.2,105.2,0.15743,0.70307,11,0,2,1,11,10,21,21,100,99,86,100,73,89,0,2,1,4,4,0,1,0,18.35
35,35.7,86.8,6.5376,1.68683,24,27,12,12,11,8,17,15,99,98,100,93,49,49,1,2,1,55,75,40,0,0,26.27
14.96,31.8,92.7,0.4894,0.23522,10,3,5,0,0,0,2,1,2,0,0,0,1,3,2,4,0,1,4,0,0,0,12.75
15.38,74.8,100.6,0.11855,0.08488,5,0,1,0,0,0,8,13,0,5,0,0,0,0,100,88,6,71,81,82,1,2,15.43
35,0,73,0.43903,3.20071,81,81,60,66,49,66,56,75,32,14,22,12,13,6,1,6,0,0,0,4,48,47,36.78
28.98,0.1,116.1,0.47827,2.80412,64,66,0,1,0,0,16,7,0,2,0,0,2,0,0,1,4,3,0,3,100,98,21.1
21.25,66.4,96.6,0.15104,0.35123,11,4,0,7,0,3,20,12,2,0,0,3,4,1,5,4,2,67,78,69,0,0,10.4
35,49.6,100.1,5.3062,0.02253,25,25,4,3,9,12,11,10,92,100,92,97,83,91,1,3,0,1,55,53,100,98,9.83
26.42,63.8,105.3,0.95047,0.7845,2,2,3,3,3,0,18,11,95,100,67,76,50,28,87,72,65,70,60,52,100,100,13.18
20.49,19.5,77.4,0.74022,0.14321,76,79,44,46,57,67,84,88,36,24,10,0,3,1,12,34,3,1,1,0,53,37,47.78
23.72,10.1,114.7,0.84537,1.86114,0,6,5,0,8,5,42,31,93,95,67,76,45,61,2,2,5,0,1,0,95,100,26.09
12.91,3.9,108.3,0.14538,0.97004,0,0,2,5,46,53,66,78,49,42,19,16,9,1,0,1,1,1,0,1,0,4,32.16
10.49,0,104.6,0.89126,0.02412,0,0,0,1,4,1,1,0,92,93,69,92,13,20,0,3,0,6,4,3,0,1,31
29.63,54.3,103.3,0.4151,0.32191,5,1,4,1,0,4,1,2,0,0,1,0,0,7,1,0,1,0,1,0,0,0,26.7
17.05,15.6,100.8,0.19005,0.59005,0,0,0,1,1,0,0,0,5,0,0,1,3,0,0,0,0,0,35,39,100,100,7.01
14.49,101.6,102.4,0.24349,0.249,7,0,0,3,1,2,10,8,0,3,2,1,0,5,0,0,100,2,74,78,0,0,8.47
12.23,95,96.3,0.22056,1.30673,0,3,0,3,7,0,4,6,2,1,1,0,0,2,0,97,1,2,87,88,0,0,7.8
17.09,51.1,104.1,0.13868,0.90208,9,5,0,0,11,6,26,19,98,96,88,92,78,81,71,70,38,53,49,30,0,0,24.49
23.29,16.9,95.6,0.30566,2.33389,20,19,8,9,17,19,29,27,0,0,0,0,3,0,0,0,1,2,1,0,1,0,17.01
17.73,74.1,106.4,0.18515,0.75022,0,0,0,0,8,3,13,23,99,98,83,80,77,74,85,76,51,54,46,41,97,100,22.6
16.7,21.8,106.9,0.26136,0.45633,16,15,4,0,14,8,26,29,69,71,47,53,13,9,1,1,0,4,3,0,92,89,32.08
